target,category,translation_a,translation_b,events_a,events_b,context_cosine_similarity
LAERTES,scale_intensity,cowper_1791,murray_1919,3,7,0.35489118099212646
LAERTES,scale_intensity,cowper_1791,pope_1726,3,4,0.5841309428215027
LAERTES,scale_intensity,murray_1919,pope_1726,7,4,0.4804435968399048
MELANTHIUS,moral_evaluation,butcher_lang_1879,butler_1900,2,2,0.6459894776344299
MELANTHIUS,scale_intensity,butler_1900,cowper_1791,2,2,0.4764454960823059
MELANTHIUS,scale_intensity,butler_1900,murray_1919,2,6,0.7771986126899719
MELANTHIUS,scale_intensity,butler_1900,pope_1726,2,2,0.5571425557136536
MELANTHIUS,scale_intensity,cowper_1791,murray_1919,2,6,0.6475185751914978
MELANTHIUS,scale_intensity,cowper_1791,pope_1726,2,2,0.702560305595398
MELANTHIUS,scale_intensity,murray_1919,pope_1726,6,2,0.6298332214355469
MENELAUS,appearance_age,butcher_lang_1879,chapman_1616,13,2,0.3939889371395111
MENELAUS,appearance_age,butcher_lang_1879,murray_1919,13,2,0.6423875093460083
MENELAUS,appearance_age,chapman_1616,murray_1919,2,2,0.41539067029953003
MENELAUS,cognitive_evaluation,cowper_1791,pope_1726,2,2,0.570350170135498
MENELAUS,color_material,butcher_lang_1879,butler_1900,4,6,0.8550313115119934
MENELAUS,color_material,butcher_lang_1879,chapman_1616,4,3,0.3034175634384155
MENELAUS,color_material,butcher_lang_1879,cowper_1791,4,4,0.639495849609375
MENELAUS,color_material,butcher_lang_1879,murray_1919,4,5,0.920956552028656
MENELAUS,color_material,butler_1900,chapman_1616,6,3,0.24603521823883057
MENELAUS,color_material,butler_1900,cowper_1791,6,4,0.623159646987915
MENELAUS,color_material,butler_1900,murray_1919,6,5,0.817283570766449
MENELAUS,color_material,chapman_1616,cowper_1791,3,4,0.3634229898452759
MENELAUS,color_material,chapman_1616,murray_1919,3,5,0.4430805444717407
MENELAUS,color_material,cowper_1791,murray_1919,4,5,0.6682560443878174
MENELAUS,moral_evaluation,butcher_lang_1879,butler_1900,9,7,0.6385143399238586
MENELAUS,moral_evaluation,butcher_lang_1879,cowper_1791,9,5,0.5698506832122803
MENELAUS,moral_evaluation,butcher_lang_1879,murray_1919,9,2,0.7214376926422119
MENELAUS,moral_evaluation,butcher_lang_1879,pope_1726,9,2,0.4108006954193115
MENELAUS,moral_evaluation,butler_1900,cowper_1791,7,5,0.541837215423584
MENELAUS,moral_evaluation,butler_1900,murray_1919,7,2,0.5388395190238953
MENELAUS,moral_evaluation,butler_1900,pope_1726,7,2,0.30257049202919006
MENELAUS,moral_evaluation,cowper_1791,murray_1919,5,2,0.5615772008895874
MENELAUS,moral_evaluation,cowper_1791,pope_1726,5,2,0.7923060059547424
MENELAUS,moral_evaluation,murray_1919,pope_1726,2,2,0.32073113322257996
MENELAUS,scale_intensity,butcher_lang_1879,butler_1900,2,3,0.16417138278484344
MENELAUS,scale_intensity,butcher_lang_1879,cowper_1791,2,3,0.25902584195137024
MENELAUS,scale_intensity,butcher_lang_1879,murray_1919,2,2,0.4361181855201721
MENELAUS,scale_intensity,butler_1900,cowper_1791,3,3,0.4702135920524597
MENELAUS,scale_intensity,butler_1900,murray_1919,3,2,0.35715001821517944
MENELAUS,scale_intensity,cowper_1791,murray_1919,3,2,0.493602454662323
MIND,affect_state,butcher_lang_1879,butler_1900,19,4,0.8104994893074036
MIND,affect_state,butcher_lang_1879,chapman_1616,19,12,0.7155232429504395
MIND,affect_state,butcher_lang_1879,cowper_1791,19,2,0.624153733253479
MIND,affect_state,butcher_lang_1879,murray_1919,19,17,0.878425121307373
MIND,affect_state,butcher_lang_1879,pope_1726,19,19,0.697041928768158
MIND,affect_state,butler_1900,chapman_1616,4,12,0.7691696286201477
MIND,affect_state,butler_1900,cowper_1791,4,2,0.52866131067276
MIND,affect_state,butler_1900,murray_1919,4,17,0.7534973621368408
MIND,affect_state,butler_1900,pope_1726,4,19,0.6400855779647827
MIND,affect_state,chapman_1616,cowper_1791,12,2,0.5971149802207947
MIND,affect_state,chapman_1616,murray_1919,12,17,0.7331668138504028
MIND,affect_state,chapman_1616,pope_1726,12,19,0.7610092759132385
MIND,affect_state,cowper_1791,murray_1919,2,17,0.5853694081306458
MIND,affect_state,cowper_1791,pope_1726,2,19,0.6149321794509888
MIND,affect_state,murray_1919,pope_1726,17,19,0.6587567329406738
MIND,agency_capacity,butcher_lang_1879,chapman_1616,5,2,0.6210945844650269
MIND,agency_capacity,butcher_lang_1879,cowper_1791,5,8,0.6445491313934326
MIND,agency_capacity,butcher_lang_1879,murray_1919,5,2,0.6343188881874084
MIND,agency_capacity,butcher_lang_1879,pope_1726,5,4,0.6807364225387573
MIND,agency_capacity,chapman_1616,cowper_1791,2,8,0.7021663784980774
MIND,agency_capacity,chapman_1616,murray_1919,2,2,0.5645310878753662
MIND,agency_capacity,chapman_1616,pope_1726,2,4,0.6504634022712708
MIND,agency_capacity,cowper_1791,murray_1919,8,2,0.743003785610199
MIND,agency_capacity,cowper_1791,pope_1726,8,4,0.7804356217384338
MIND,agency_capacity,murray_1919,pope_1726,2,4,0.5650489330291748
MIND,appearance_age,butcher_lang_1879,butler_1900,6,2,0.3471697270870209
MIND,appearance_age,butcher_lang_1879,chapman_1616,6,7,0.6375575661659241
MIND,appearance_age,butcher_lang_1879,cowper_1791,6,2,0.6125054359436035
MIND,appearance_age,butcher_lang_1879,murray_1919,6,5,0.891012966632843
MIND,appearance_age,butcher_lang_1879,pope_1726,6,5,0.5467679500579834
MIND,appearance_age,butler_1900,chapman_1616,2,7,0.6170445680618286
MIND,appearance_age,butler_1900,cowper_1791,2,2,0.43375295400619507
MIND,appearance_age,butler_1900,murray_1919,2,5,0.3936220705509186
MIND,appearance_age,butler_1900,pope_1726,2,5,0.4690845012664795
MIND,appearance_age,chapman_1616,cowper_1791,7,2,0.6549052596092224
MIND,appearance_age,chapman_1616,murray_1919,7,5,0.6357463598251343
MIND,appearance_age,chapman_1616,pope_1726,7,5,0.7222556471824646
MIND,appearance_age,cowper_1791,murray_1919,2,5,0.5743039846420288
MIND,appearance_age,cowper_1791,pope_1726,2,5,0.5628753304481506
MIND,appearance_age,murray_1919,pope_1726,5,5,0.5331330895423889
MIND,behavior_disposition,butcher_lang_1879,chapman_1616,12,2,0.606512188911438
MIND,behavior_disposition,butcher_lang_1879,murray_1919,12,18,0.8831669688224792
MIND,behavior_disposition,butcher_lang_1879,pope_1726,12,19,0.6421727538108826
MIND,behavior_disposition,chapman_1616,murray_1919,2,18,0.5872763395309448
MIND,behavior_disposition,chapman_1616,pope_1726,2,19,0.636364758014679
MIND,behavior_disposition,murray_1919,pope_1726,18,19,0.634993851184845
MIND,cognitive_evaluation,butcher_lang_1879,chapman_1616,11,8,0.5685344934463501
MIND,cognitive_evaluation,butcher_lang_1879,murray_1919,11,16,0.8947820067405701
MIND,cognitive_evaluation,butcher_lang_1879,pope_1726,11,10,0.46812498569488525
MIND,cognitive_evaluation,chapman_1616,murray_1919,8,16,0.6593329906463623
MIND,cognitive_evaluation,chapman_1616,pope_1726,8,10,0.623912513256073
MIND,cognitive_evaluation,murray_1919,pope_1726,16,10,0.5393117070198059
MIND,color_hue,butcher_lang_1879,chapman_1616,2,2,0.5851686596870422
MIND,color_material,butcher_lang_1879,butler_1900,3,2,0.5618278980255127
MIND,moral_evaluation,butcher_lang_1879,butler_1900,20,3,0.37654760479927063
MIND,moral_evaluation,butcher_lang_1879,chapman_1616,20,23,0.7239751815795898
MIND,moral_evaluation,butcher_lang_1879,cowper_1791,20,12,0.8029319047927856
MIND,moral_evaluation,butcher_lang_1879,murray_1919,20,19,0.9198421239852905
MIND,moral_evaluation,butcher_lang_1879,pope_1726,20,24,0.6563474535942078
MIND,moral_evaluation,butler_1900,chapman_1616,3,23,0.3321070075035095
MIND,moral_evaluation,butler_1900,cowper_1791,3,12,0.2893927991390228
MIND,moral_evaluation,butler_1900,murray_1919,3,19,0.3682401180267334
MIND,moral_evaluation,butler_1900,pope_1726,3,24,0.262763112783432
MIND,moral_evaluation,chapman_1616,cowper_1791,23,12,0.8046351671218872
MIND,moral_evaluation,chapman_1616,murray_1919,23,19,0.7772156000137329
MIND,moral_evaluation,chapman_1616,pope_1726,23,24,0.8299755454063416
MIND,moral_evaluation,cowper_1791,murray_1919,12,19,0.7942372560501099
MIND,moral_evaluation,cowper_1791,pope_1726,12,24,0.788040041923523
MIND,moral_evaluation,murray_1919,pope_1726,19,24,0.6976882219314575
MIND,scale_intensity,butcher_lang_1879,butler_1900,28,5,0.6516793370246887
MIND,scale_intensity,butcher_lang_1879,chapman_1616,28,28,0.7477567791938782
MIND,scale_intensity,butcher_lang_1879,cowper_1791,28,7,0.6838893890380859
MIND,scale_intensity,butcher_lang_1879,murray_1919,28,24,0.9411492347717285
MIND,scale_intensity,butcher_lang_1879,pope_1726,28,16,0.6732887029647827
MIND,scale_intensity,butler_1900,chapman_1616,5,28,0.7047216296195984
MIND,scale_intensity,butler_1900,cowper_1791,5,7,0.43192967772483826
MIND,scale_intensity,butler_1900,murray_1919,5,24,0.6691878437995911
MIND,scale_intensity,butler_1900,pope_1726,5,16,0.512572705745697
MIND,scale_intensity,chapman_1616,cowper_1791,28,7,0.7066160440444946
MIND,scale_intensity,chapman_1616,murray_1919,28,24,0.7763162851333618
MIND,scale_intensity,chapman_1616,pope_1726,28,16,0.7861380577087402
MIND,scale_intensity,cowper_1791,murray_1919,7,24,0.6659006476402283
MIND,scale_intensity,cowper_1791,pope_1726,7,16,0.6728143692016602
MIND,scale_intensity,murray_1919,pope_1726,24,16,0.707334578037262
MIND,social_status,butcher_lang_1879,chapman_1616,9,2,0.3140413165092468
MIND,social_status,butcher_lang_1879,pope_1726,9,7,0.3488033413887024
MIND,social_status,chapman_1616,pope_1726,2,7,0.6396299600601196
MOON,appearance_age,butcher_lang_1879,murray_1919,2,2,0.8254367113113403
MORTALS,affect_state,butcher_lang_1879,chapman_1616,6,3,0.5293827652931213
MORTALS,affect_state,butcher_lang_1879,murray_1919,6,3,0.4667373597621918
MORTALS,affect_state,butcher_lang_1879,pope_1726,6,2,0.25628066062927246
MORTALS,affect_state,chapman_1616,murray_1919,3,3,0.41919633746147156
MORTALS,affect_state,chapman_1616,pope_1726,3,2,0.42726805806159973
MORTALS,affect_state,murray_1919,pope_1726,3,2,0.4163373112678528
MORTALS,agency_capacity,butcher_lang_1879,butler_1900,4,3,0.3424625098705292
MORTALS,agency_capacity,butcher_lang_1879,chapman_1616,4,6,0.5562728643417358
MORTALS,agency_capacity,butler_1900,chapman_1616,3,6,0.6876855492591858
MORTALS,appearance_age,butcher_lang_1879,butler_1900,24,19,0.8471952676773071
MORTALS,appearance_age,butcher_lang_1879,chapman_1616,24,15,0.8293994069099426
MORTALS,appearance_age,butcher_lang_1879,murray_1919,24,26,0.9686838984489441
MORTALS,appearance_age,butcher_lang_1879,pope_1726,24,2,0.46995779871940613
MORTALS,appearance_age,butler_1900,chapman_1616,19,15,0.8442429900169373
MORTALS,appearance_age,butler_1900,murray_1919,19,26,0.8514024615287781
MORTALS,appearance_age,butler_1900,pope_1726,19,2,0.4503435790538788
MORTALS,appearance_age,chapman_1616,murray_1919,15,26,0.8376820087432861
MORTALS,appearance_age,chapman_1616,pope_1726,15,2,0.5661076903343201
MORTALS,appearance_age,murray_1919,pope_1726,26,2,0.4837040305137634
MORTALS,behavior_disposition,butcher_lang_1879,chapman_1616,5,3,0.5851917862892151
MORTALS,behavior_disposition,butcher_lang_1879,murray_1919,5,5,0.6752732396125793
MORTALS,behavior_disposition,butcher_lang_1879,pope_1726,5,6,0.5693281888961792
MORTALS,behavior_disposition,chapman_1616,murray_1919,3,5,0.5357089638710022
MORTALS,behavior_disposition,chapman_1616,pope_1726,3,6,0.6562855839729309
MORTALS,behavior_disposition,murray_1919,pope_1726,5,6,0.6085136532783508
MORTALS,cognitive_evaluation,butcher_lang_1879,chapman_1616,3,6,0.5805187225341797
MORTALS,cognitive_evaluation,butcher_lang_1879,murray_1919,3,3,0.758320689201355
MORTALS,cognitive_evaluation,chapman_1616,murray_1919,6,3,0.6144154667854309
MORTALS,moral_evaluation,butcher_lang_1879,butler_1900,15,6,0.6698595881462097
MORTALS,moral_evaluation,butcher_lang_1879,chapman_1616,15,25,0.8125321865081787
MORTALS,moral_evaluation,butcher_lang_1879,cowper_1791,15,2,0.7145119905471802
MORTALS,moral_evaluation,butcher_lang_1879,murray_1919,15,23,0.9128190875053406
MORTALS,moral_evaluation,butcher_lang_1879,pope_1726,15,16,0.7470721006393433
MORTALS,moral_evaluation,butler_1900,chapman_1616,6,25,0.7638053297996521
MORTALS,moral_evaluation,butler_1900,cowper_1791,6,2,0.4852508306503296
MORTALS,moral_evaluation,butler_1900,murray_1919,6,23,0.7042930722236633
MORTALS,moral_evaluation,butler_1900,pope_1726,6,16,0.6697632670402527
MORTALS,moral_evaluation,chapman_1616,cowper_1791,25,2,0.6975486278533936
MORTALS,moral_evaluation,chapman_1616,murray_1919,25,23,0.7931064963340759
MORTALS,moral_evaluation,chapman_1616,pope_1726,25,16,0.8244410753250122
MORTALS,moral_evaluation,cowper_1791,murray_1919,2,23,0.7020205855369568
MORTALS,moral_evaluation,cowper_1791,pope_1726,2,16,0.7637885808944702
MORTALS,moral_evaluation,murray_1919,pope_1726,23,16,0.7190392017364502
MORTALS,scale_intensity,butcher_lang_1879,butler_1900,18,3,0.8104243874549866
MORTALS,scale_intensity,butcher_lang_1879,chapman_1616,18,19,0.8528726100921631
MORTALS,scale_intensity,butcher_lang_1879,murray_1919,18,16,0.8869492411613464
MORTALS,scale_intensity,butcher_lang_1879,pope_1726,18,2,0.7574926614761353
MORTALS,scale_intensity,butler_1900,chapman_1616,3,19,0.7668247818946838
MORTALS,scale_intensity,butler_1900,murray_1919,3,16,0.7758694887161255
MORTALS,scale_intensity,butler_1900,pope_1726,3,2,0.6275946497917175
MORTALS,scale_intensity,chapman_1616,murray_1919,19,16,0.7898482084274292
MORTALS,scale_intensity,chapman_1616,pope_1726,19,2,0.723640501499176
MORTALS,scale_intensity,murray_1919,pope_1726,16,2,0.7029311060905457
NAUSICAA,affect_state,chapman_1616,cowper_1791,2,2,0.5423086881637573
NAUSICAA,appearance_age,butler_1900,chapman_1616,2,3,0.6007824540138245
NAUSICAA,appearance_age,butler_1900,cowper_1791,2,5,0.6805738210678101
NAUSICAA,appearance_age,butler_1900,murray_1919,2,3,0.6656132936477661
NAUSICAA,appearance_age,chapman_1616,cowper_1791,3,5,0.7320439219474792
NAUSICAA,appearance_age,chapman_1616,murray_1919,3,3,0.7376080751419067
NAUSICAA,appearance_age,cowper_1791,murray_1919,5,3,0.7507620453834534
NAUSICAA,color_hue,butcher_lang_1879,murray_1919,4,3,0.8500322103500366
NAUSICAA,luminosity,chapman_1616,pope_1726,2,3,0.6414905190467834
NESTOR,appearance_age,butcher_lang_1879,butler_1900,6,5,0.7442732453346252
NESTOR,appearance_age,butcher_lang_1879,chapman_1616,6,8,0.7334325909614563
NESTOR,appearance_age,butcher_lang_1879,cowper_1791,6,4,0.701080322265625
NESTOR,appearance_age,butcher_lang_1879,murray_1919,6,4,0.8853985667228699
NESTOR,appearance_age,butcher_lang_1879,pope_1726,6,7,0.622575044631958
NESTOR,appearance_age,butler_1900,chapman_1616,5,8,0.7081040740013123
NESTOR,appearance_age,butler_1900,cowper_1791,5,4,0.7581642270088196
NESTOR,appearance_age,butler_1900,murray_1919,5,4,0.7720626592636108
NESTOR,appearance_age,butler_1900,pope_1726,5,7,0.6593155860900879
NESTOR,appearance_age,chapman_1616,cowper_1791,8,4,0.793179988861084
NESTOR,appearance_age,chapman_1616,murray_1919,8,4,0.6531389951705933
NESTOR,appearance_age,chapman_1616,pope_1726,8,7,0.7661648392677307
NESTOR,appearance_age,cowper_1791,murray_1919,4,4,0.6748979687690735
NESTOR,appearance_age,cowper_1791,pope_1726,4,7,0.8106436133384705
NESTOR,appearance_age,murray_1919,pope_1726,4,7,0.6424559354782104
NESTOR,cognitive_evaluation,butcher_lang_1879,chapman_1616,5,2,0.7056787014007568
NESTOR,cognitive_evaluation,butcher_lang_1879,cowper_1791,5,3,0.6718614101409912
NESTOR,cognitive_evaluation,butcher_lang_1879,murray_1919,5,2,0.7105904817581177
NESTOR,cognitive_evaluation,chapman_1616,cowper_1791,2,3,0.7263526916503906
NESTOR,cognitive_evaluation,chapman_1616,murray_1919,2,2,0.4724424481391907
NESTOR,cognitive_evaluation,cowper_1791,murray_1919,3,2,0.6080846190452576
NESTOR,color_hue,butler_1900,murray_1919,2,2,0.6622812151908875
NESTOR,color_material,chapman_1616,cowper_1791,2,2,0.6501880884170532
NESTOR,color_material,chapman_1616,murray_1919,2,2,0.6501110196113586
NESTOR,color_material,cowper_1791,murray_1919,2,2,0.5276615023612976
NESTOR,luminosity,butcher_lang_1879,cowper_1791,2,3,0.5710290670394897
NESTOR,luminosity,butcher_lang_1879,pope_1726,2,2,0.569585919380188
NESTOR,luminosity,cowper_1791,pope_1726,3,2,0.5985486507415771
NESTOR,moral_evaluation,butcher_lang_1879,butler_1900,5,4,0.6885687112808228
NESTOR,moral_evaluation,butcher_lang_1879,chapman_1616,5,3,0.5267102122306824
NESTOR,moral_evaluation,butcher_lang_1879,cowper_1791,5,5,0.5720356106758118
NESTOR,moral_evaluation,butcher_lang_1879,murray_1919,5,8,0.7546476125717163
NESTOR,moral_evaluation,butcher_lang_1879,pope_1726,5,4,0.44271209836006165
NESTOR,moral_evaluation,butler_1900,chapman_1616,4,3,0.4157905876636505
NESTOR,moral_evaluation,butler_1900,cowper_1791,4,5,0.7119107246398926
NESTOR,moral_evaluation,butler_1900,murray_1919,4,8,0.7997827529907227
NESTOR,moral_evaluation,butler_1900,pope_1726,4,4,0.4499701261520386
NESTOR,moral_evaluation,chapman_1616,cowper_1791,3,5,0.6456954479217529
NESTOR,moral_evaluation,chapman_1616,murray_1919,3,8,0.5814027190208435
NESTOR,moral_evaluation,chapman_1616,pope_1726,3,4,0.558038055896759
NESTOR,moral_evaluation,cowper_1791,murray_1919,5,8,0.716616690158844
NESTOR,moral_evaluation,cowper_1791,pope_1726,5,4,0.6284130215644836
NESTOR,moral_evaluation,murray_1919,pope_1726,8,4,0.5374854207038879
NESTOR,scale_intensity,butcher_lang_1879,chapman_1616,2,4,0.35459715127944946
NESTOR,scale_intensity,butcher_lang_1879,cowper_1791,2,5,0.32814112305641174
NESTOR,scale_intensity,butcher_lang_1879,murray_1919,2,5,0.7471848130226135
NESTOR,scale_intensity,butcher_lang_1879,pope_1726,2,4,0.42075639963150024
NESTOR,scale_intensity,chapman_1616,cowper_1791,4,5,0.6748672127723694
NESTOR,scale_intensity,chapman_1616,murray_1919,4,5,0.6240819692611694
NESTOR,scale_intensity,chapman_1616,pope_1726,4,4,0.6185288429260254
NESTOR,scale_intensity,cowper_1791,murray_1919,5,5,0.6005498170852661
NESTOR,scale_intensity,cowper_1791,pope_1726,5,4,0.8029974102973938
NESTOR,scale_intensity,murray_1919,pope_1726,5,4,0.6660506725311279
NESTOR,social_status,cowper_1791,pope_1726,2,2,0.5226534008979797
NIGHT,affect_state,butler_1900,chapman_1616,3,2,0.5658379793167114
NIGHT,affect_state,butler_1900,cowper_1791,3,3,0.7752625346183777
NIGHT,affect_state,butler_1900,murray_1919,3,2,0.6726431250572205
NIGHT,affect_state,butler_1900,pope_1726,3,2,0.6008630990982056
NIGHT,affect_state,chapman_1616,cowper_1791,2,3,0.495016485452652
NIGHT,affect_state,chapman_1616,murray_1919,2,2,0.6299008131027222
NIGHT,affect_state,chapman_1616,pope_1726,2,2,0.5178627371788025
NIGHT,affect_state,cowper_1791,murray_1919,3,2,0.5467049479484558
NIGHT,affect_state,cowper_1791,pope_1726,3,2,0.7461357116699219
NIGHT,affect_state,murray_1919,pope_1726,2,2,0.6702644228935242
NIGHT,color_hue,butcher_lang_1879,butler_1900,7,4,0.757412314414978
NIGHT,color_hue,butcher_lang_1879,chapman_1616,7,3,0.8198386430740356
NIGHT,color_hue,butcher_lang_1879,cowper_1791,7,5,0.761466383934021
NIGHT,color_hue,butcher_lang_1879,murray_1919,7,5,0.8526567220687866
NIGHT,color_hue,butcher_lang_1879,pope_1726,7,6,0.6240065693855286
NIGHT,color_hue,butler_1900,chapman_1616,4,3,0.6464099884033203
NIGHT,color_hue,butler_1900,cowper_1791,4,5,0.548484742641449
NIGHT,color_hue,butler_1900,murray_1919,4,5,0.6754569411277771
NIGHT,color_hue,butler_1900,pope_1726,4,6,0.5186513662338257
NIGHT,color_hue,chapman_1616,cowper_1791,3,5,0.7122129201889038
NIGHT,color_hue,chapman_1616,murray_1919,3,5,0.7694246768951416
NIGHT,color_hue,chapman_1616,pope_1726,3,6,0.7115172147750854
NIGHT,color_hue,cowper_1791,murray_1919,5,5,0.6815536618232727
NIGHT,color_hue,cowper_1791,pope_1726,5,6,0.6607163548469543
NIGHT,color_hue,murray_1919,pope_1726,5,6,0.63837730884552
NIGHT,moral_evaluation,chapman_1616,cowper_1791,3,2,0.5348890423774719
NIGHT,moral_evaluation,chapman_1616,pope_1726,3,4,0.5646898746490479
NIGHT,moral_evaluation,cowper_1791,pope_1726,2,4,0.6066246628761292
NIGHT,scale_intensity,butcher_lang_1879,butler_1900,2,7,0.6278864145278931
NIGHT,scale_intensity,butcher_lang_1879,chapman_1616,2,7,0.6776687502861023
NIGHT,scale_intensity,butcher_lang_1879,cowper_1791,2,5,0.720815122127533
NIGHT,scale_intensity,butcher_lang_1879,murray_1919,2,6,0.6997874975204468
NIGHT,scale_intensity,butcher_lang_1879,pope_1726,2,5,0.6983478665351868
NIGHT,scale_intensity,butler_1900,chapman_1616,7,7,0.7652945518493652
NIGHT,scale_intensity,butler_1900,cowper_1791,7,5,0.7798880338668823
NIGHT,scale_intensity,butler_1900,murray_1919,7,6,0.850745439529419
NIGHT,scale_intensity,butler_1900,pope_1726,7,5,0.6308645606040955
NIGHT,scale_intensity,chapman_1616,cowper_1791,7,5,0.699773907661438
NIGHT,scale_intensity,chapman_1616,murray_1919,7,6,0.7275078892707825
NIGHT,scale_intensity,chapman_1616,pope_1726,7,5,0.6591455936431885
NIGHT,scale_intensity,cowper_1791,murray_1919,5,6,0.7245245575904846
NIGHT,scale_intensity,cowper_1791,pope_1726,5,5,0.7878795862197876
NIGHT,scale_intensity,murray_1919,pope_1726,6,5,0.5782586336135864
ODYSSEUS,affect_state,butcher_lang_1879,butler_1900,20,32,0.6097277998924255
ODYSSEUS,affect_state,butcher_lang_1879,chapman_1616,20,23,0.5303168296813965
ODYSSEUS,affect_state,butcher_lang_1879,cowper_1791,20,25,0.5800507664680481
ODYSSEUS,affect_state,butcher_lang_1879,murray_1919,20,26,0.9213011860847473
ODYSSEUS,affect_state,butcher_lang_1879,pope_1726,20,21,0.43881139159202576
ODYSSEUS,affect_state,butler_1900,chapman_1616,32,23,0.8759451508522034
ODYSSEUS,affect_state,butler_1900,cowper_1791,32,25,0.7562062740325928
ODYSSEUS,affect_state,butler_1900,murray_1919,32,26,0.6909715533256531
ODYSSEUS,affect_state,butler_1900,pope_1726,32,21,0.6317855715751648
ODYSSEUS,affect_state,chapman_1616,cowper_1791,23,25,0.8125506043434143
ODYSSEUS,affect_state,chapman_1616,murray_1919,23,26,0.6260145306587219
ODYSSEUS,affect_state,chapman_1616,pope_1726,23,21,0.762519121170044
ODYSSEUS,affect_state,cowper_1791,murray_1919,25,26,0.6044561862945557
ODYSSEUS,affect_state,cowper_1791,pope_1726,25,21,0.8484121561050415
ODYSSEUS,affect_state,murray_1919,pope_1726,26,21,0.4894894063472748
ODYSSEUS,agency_capacity,butcher_lang_1879,butler_1900,7,11,0.5903710126876831
ODYSSEUS,agency_capacity,butcher_lang_1879,chapman_1616,7,11,0.6753591299057007
ODYSSEUS,agency_capacity,butcher_lang_1879,cowper_1791,7,23,0.6240432262420654
ODYSSEUS,agency_capacity,butcher_lang_1879,murray_1919,7,26,0.7397149801254272
ODYSSEUS,agency_capacity,butcher_lang_1879,pope_1726,7,12,0.6136654019355774
ODYSSEUS,agency_capacity,butler_1900,chapman_1616,11,11,0.7555277347564697
ODYSSEUS,agency_capacity,butler_1900,cowper_1791,11,23,0.6194429397583008
ODYSSEUS,agency_capacity,butler_1900,murray_1919,11,26,0.4268956780433655
ODYSSEUS,agency_capacity,butler_1900,pope_1726,11,12,0.5438804626464844
ODYSSEUS,agency_capacity,chapman_1616,cowper_1791,11,23,0.8887169361114502
ODYSSEUS,agency_capacity,chapman_1616,murray_1919,11,26,0.4378480315208435
ODYSSEUS,agency_capacity,chapman_1616,pope_1726,11,12,0.8318073153495789
ODYSSEUS,agency_capacity,cowper_1791,murray_1919,23,26,0.4496466815471649
ODYSSEUS,agency_capacity,cowper_1791,pope_1726,23,12,0.8307087421417236
ODYSSEUS,agency_capacity,murray_1919,pope_1726,26,12,0.4257904589176178
ODYSSEUS,appearance_age,butcher_lang_1879,butler_1900,26,26,0.8063762784004211
ODYSSEUS,appearance_age,butcher_lang_1879,chapman_1616,26,30,0.744814395904541
ODYSSEUS,appearance_age,butcher_lang_1879,cowper_1791,26,13,0.741018533706665
ODYSSEUS,appearance_age,butcher_lang_1879,murray_1919,26,28,0.9330981373786926
ODYSSEUS,appearance_age,butcher_lang_1879,pope_1726,26,25,0.6622929573059082
ODYSSEUS,appearance_age,butler_1900,chapman_1616,26,30,0.8624569773674011
ODYSSEUS,appearance_age,butler_1900,cowper_1791,26,13,0.7621485590934753
ODYSSEUS,appearance_age,butler_1900,murray_1919,26,28,0.830987274646759
ODYSSEUS,appearance_age,butler_1900,pope_1726,26,25,0.7096962928771973
ODYSSEUS,appearance_age,chapman_1616,cowper_1791,30,13,0.8446914553642273
ODYSSEUS,appearance_age,chapman_1616,murray_1919,30,28,0.7255913019180298
ODYSSEUS,appearance_age,chapman_1616,pope_1726,30,25,0.8309722542762756
ODYSSEUS,appearance_age,cowper_1791,murray_1919,13,28,0.7027727961540222
ODYSSEUS,appearance_age,cowper_1791,pope_1726,13,25,0.8441132307052612
ODYSSEUS,appearance_age,murray_1919,pope_1726,28,25,0.6594938039779663
ODYSSEUS,behavior_disposition,butcher_lang_1879,butler_1900,41,5,0.21011193096637726
ODYSSEUS,behavior_disposition,butcher_lang_1879,chapman_1616,41,9,0.40632107853889465
ODYSSEUS,behavior_disposition,butcher_lang_1879,cowper_1791,41,9,0.4433070421218872
ODYSSEUS,behavior_disposition,butcher_lang_1879,murray_1919,41,8,0.62490314245224
ODYSSEUS,behavior_disposition,butcher_lang_1879,pope_1726,41,16,0.3671318292617798
ODYSSEUS,behavior_disposition,butler_1900,chapman_1616,5,9,0.5617570281028748
ODYSSEUS,behavior_disposition,butler_1900,cowper_1791,5,9,0.4775378406047821
ODYSSEUS,behavior_disposition,butler_1900,murray_1919,5,8,0.5506676435470581
ODYSSEUS,behavior_disposition,butler_1900,pope_1726,5,16,0.4628269672393799
ODYSSEUS,behavior_disposition,chapman_1616,cowper_1791,9,9,0.840462863445282
ODYSSEUS,behavior_disposition,chapman_1616,murray_1919,9,8,0.6335526704788208
ODYSSEUS,behavior_disposition,chapman_1616,pope_1726,9,16,0.8500894904136658
ODYSSEUS,behavior_disposition,cowper_1791,murray_1919,9,8,0.5804767608642578
ODYSSEUS,behavior_disposition,cowper_1791,pope_1726,9,16,0.8671876192092896
ODYSSEUS,behavior_disposition,murray_1919,pope_1726,8,16,0.49854031205177307
ODYSSEUS,cognitive_evaluation,butcher_lang_1879,butler_1900,30,8,0.6598575711250305
ODYSSEUS,cognitive_evaluation,butcher_lang_1879,chapman_1616,30,22,0.7555096745491028
ODYSSEUS,cognitive_evaluation,butcher_lang_1879,cowper_1791,30,48,0.3526385426521301
