translation_id,attribute,local_count,other_count,log_odds_ratio,z_score
murray_1919,gentle,35.0,59.0,0.9069302792594449,4.284352730212544
murray_1919,fair-haired,11.0,2.0,2.93667639125965,4.223760591489008
murray_1919,woeful,13.0,10.0,1.6678184025770086,4.0598392532742125
murray_1919,glad,45.0,101.0,0.622145906584759,3.494772471205234
murray_1919,mighty,69.0,182.0,0.4618019548807415,3.2843113268969915
murray_1919,godlike,43.0,101.0,0.5765396117608184,3.188588607308326
murray_1919,guileful,9.0,9.0,1.4157199248086414,3.090287718073818
murray_1919,insolent,13.0,18.0,1.1024246865132437,3.0849709698604073
murray_1919,comely,11.0,14.0,1.1849886364547366,3.0058250468499654
murray_1919,gray,20.0,38.0,0.7893411631347282,2.8926066576951857
murray_1919,lordly,19.0,37.0,0.7654186785504375,2.746937300638922
murray_1919,trusty,5.0,3.0,1.8652723951843164,2.732342474748401
murray_1919,queenly,6.0,0.0,3.962317126950807,2.7245753640924733
murray_1919,gleaming,4.0,2.0,2.0003701308761723,2.5401327512439917
murray_1919,murky,4.0,2.0,2.0003701308761723,2.5401327512439917
murray_1919,reckless,4.0,2.0,2.0003701308761723,2.5401327512439917
murray_1919,cunning,13.0,23.0,0.8635289710974794,2.5332536743586194
murray_1919,wanton,9.0,13.0,1.0650399107058002,2.519151503102413
murray_1919,great,171.0,579.0,0.21416967330782066,2.4711603570657408
murray_1919,bright,48.0,133.0,0.41094577310117986,2.457322441541903
murray_1919,white,29.0,72.0,0.5218799678108557,2.3952972378988084
murray_1919,tall,19.0,42.0,0.6402613275694291,2.3458310256099644
murray_1919,shameless,13.0,25.0,0.7819585033291103,2.3276997970369258
murray_1919,dark-haired,3.0,1.0,2.2588148939858232,2.3187913748163727
murray_1919,steadfast,22.0,53.0,0.5537220067331585,2.2086934299077825
murray_1919,old,132.0,453.0,0.1974424252542195,2.0054229968256925
murray_1919,wine-dark,7.0,12.0,0.9054089464108559,1.963730923788845
murray_1919,boastful,2.0,0.0,3.0178966740993047,1.9535786707657388
murray_1919,distressed,4.0,5.0,1.21395108034827,1.9126820326414327
murray_1919,boundless,9.0,18.0,0.7505913606806995,1.88415539833562
murray_1919,crafty,10.0,22.0,0.6553416240334178,1.7571023098954708
murray_1919,greedy,2.0,2.0,1.4134918018439873,1.5824071662607517
murray_1919,ashen,5.0,10.0,0.7694377394964587,1.464540137185727
murray_1919,blameless,6.0,13.0,0.6856476677307617,1.4390452680339043
murray_1919,rosy-fingered,15.0,42.0,0.4100515114313126,1.3853846335066557
murray_1919,violet,2.0,3.0,1.0778542417880281,1.3035146609921653
murray_1919,cruel,17.0,50.0,0.359242524296536,1.2984650591617695
murray_1919,dark,39.0,129.0,0.23362196861144824,1.2890499606834156
murray_1919,deceitful,1.0,1.0,1.4131741631684323,1.2251841639224577
murray_1919,treacherous,1.0,1.0,1.4131741631684323,1.2251841639224577
murray_1919,furious,8.0,22.0,0.4441248205255164,1.1057729397063374
murray_1919,strong,37.0,129.0,0.18111956270826646,0.9796696069257095
murray_1919,foolish,6.0,19.0,0.3190275293566813,0.7062443121240882
murray_1919,dim,3.0,9.0,0.41821595031532244,0.6704043166540442
murray_1919,vermilion,1.0,3.0,0.5681688744765605,0.5832550020292382
murray_1919,fair,120.0,476.0,0.04621593479888775,0.45480084288396916
murray_1919,red,8.0,29.0,0.1740127359575565,0.44834281651020536
murray_1919,base,9.0,33.0,0.15820888251313914,0.43172093943608314
murray_1919,weary,6.0,23.0,0.1331182578966308,0.30130363648765474
murray_1919,guiltless,2.0,8.0,0.1937266337275938,0.27000150727023897
murray_1919,gold,31.0,124.0,0.04497146225919568,0.2262552555278769
murray_1919,able,9.0,36.0,0.07268617839658109,0.20021966030090652
murray_1919,brilliant,0.0,1.0,0.316328434812597,0.19397569990942765
murray_1919,copper,0.0,1.0,0.316328434812597,0.19397569990942765
murray_1919,formidable,0.0,1.0,0.316328434812597,0.19397569990942765
murray_1919,merciless,0.0,1.0,0.316328434812597,0.19397569990942765
murray_1919,sun-bright,0.0,1.0,0.316328434812597,0.19397569990942765
murray_1919,tireless,0.0,1.0,0.316328434812597,0.19397569990942765
murray_1919,captain,1.0,5.0,0.11824446180461656,0.12872383922159408
murray_1919,warlike,3.0,13.0,0.06840529579635035,0.11440436074142875
murray_1919,silver,21.0,86.0,0.02695977671479355,0.11226250929641113
murray_1919,knowing,6.0,26.0,0.013465100630876137,0.03086887420899707
murray_1919,narrow,2.0,10.0,-0.016425461043878542,-0.023418855220989125
murray_1919,shrewd,2.0,10.0,-0.016425461043878542,-0.023418855220989125
murray_1919,valiant,7.0,31.0,-0.016129011059705434,-0.039837946529889624
murray_1919,grieving,1.0,6.0,-0.04780071343800163,-0.05294321841612727
murray_1919,loyal,1.0,6.0,-0.04780071343800163,-0.05294321841612727
murray_1919,shining,10.0,44.0,-0.025107142639183344,-0.07344299598800509
murray_1919,chieftain,0.0,2.0,-0.1915481831328929,-0.12399511494343358
murray_1919,dazzling,0.0,2.0,-0.1915481831328929,-0.12399511494343358
murray_1919,despairing,0.0,2.0,-0.1915481831328929,-0.12399511494343358
murray_1919,hopeful,0.0,2.0,-0.1915481831328929,-0.12399511494343358
murray_1919,sagacious,0.0,2.0,-0.1915481831328929,-0.12399511494343358
murray_1919,terrified,0.0,2.0,-0.1915481831328929,-0.12399511494343358
murray_1919,wily,0.0,2.0,-0.1915481831328929,-0.12399511494343358
murray_1919,yellow,2.0,11.0,-0.1068265803321733,-0.15364644925586357
murray_1919,sorrowful,1.0,7.0,-0.18989995396267556,-0.21311834290849263
murray_1919,purple,12.0,56.0,-0.08938535012111437,-0.28706465599476877
murray_1919,bitter,11.0,52.0,-0.09928475499042655,-0.30612085511591425
murray_1919,keen,5.0,26.0,-0.1527852081369181,-0.3273698000578784
murray_1919,small,5.0,26.0,-0.1527852081369181,-0.3273698000578784
murray_1919,brown,0.0,3.0,-0.5249570634844618,-0.34874947952395896
murray_1919,clever,0.0,3.0,-0.5249570634844618,-0.34874947952395896
murray_1919,senseless,0.0,3.0,-0.5249570634844618,-0.34874947952395896
murray_1919,angry,16.0,75.0,-0.10177876769048932,-0.37597765259217597
murray_1919,violent,2.0,13.0,-0.26603826751973525,-0.3880420746398516
murray_1919,weak,2.0,13.0,-0.26603826751973525,-0.3880420746398516
murray_1919,subtle,1.0,9.0,-0.42429971068124406,-0.48526208170184376
murray_1919,holy,5.0,28.0,-0.22513649429762062,-0.4854686062813528
murray_1919,courageous,0.0,4.0,-0.7731770652489818,-0.5217554069224359
murray_1919,wrathful,0.0,4.0,-0.7731770652489818,-0.5217554069224359
murray_1919,stubborn,2.0,15.0,-0.4030675534448305,-0.5943025351136964
murray_1919,kingly,1.0,10.0,-0.523393722942445,-0.6028352079557667
murray_1919,aged,5.0,30.0,-0.2925539760353173,-0.6343961001911008
murray_1919,brazen,5.0,30.0,-0.2925539760353173,-0.6343961001911008
murray_1919,handsome,0.0,5.0,-0.9707449225637772,-0.662161670317644
murray_1919,righteous,3.0,21.0,-0.39393705995092265,-0.686841088435182
murray_1919,savage,4.0,27.0,-0.3889120316770853,-0.7686065176847953
murray_1919,crimson,0.0,6.0,-1.1346964299178923,-0.7802419240120438
murray_1919,fearful,0.0,6.0,-1.1346964299178923,-0.7802419240120438
murray_1919,intelligent,0.0,6.0,-1.1346964299178923,-0.7802419240120438
murray_1919,melancholy,0.0,6.0,-1.1346964299178923,-0.7802419240120438
murray_1919,servile,0.0,6.0,-1.1346964299178923,-0.7802419240120438
murray_1919,unwise,0.0,6.0,-1.1346964299178923,-0.7802419240120438
murray_1919,long,115.0,515.0,-0.08032029149755004,-0.7832081410739189
murray_1919,ruthless,0.0,7.0,-1.2746989684517445,-0.8821137789963297
murray_1919,helpless,0.0,8.0,-1.3967701710954668,-0.9717031618938526
murray_1919,immense,0.0,8.0,-1.3967701710954668,-0.9717031618938526
murray_1919,powerful,0.0,8.0,-1.3967701710954668,-0.9717031618938526
murray_1919,noble,39.0,193.0,-0.17176402078295405,-0.9878619343492755
murray_1919,youthful,1.0,14.0,-0.8422324531989416,-0.9893281352428734
murray_1919,prudent,5.0,36.0,-0.4709377155210914,-1.0351764274992443
murray_1919,wide,28.0,145.0,-0.21244754402925636,-1.0416000320089096
murray_1919,dusky,0.0,9.0,-1.5049114147709064,-1.0516748313085096
murray_1919,feeble,0.0,9.0,-1.5049114147709064,-1.0516748313085096
murray_1919,thoughtful,0.0,9.0,-1.5049114147709064,-1.0516748313085096
murray_1919,honest,1.0,15.0,-0.9079448333511877,-1.0703249278508433
murray_1919,raging,1.0,15.0,-0.9079448333511877,-1.0703249278508433
murray_1919,lovely,6.0,42.0,-0.4563894203795371,-1.0894606795171948
murray_1919,golden,29.0,151.0,-0.21851141611870517,-1.090517888318619
murray_1919,glowing,0.0,10.0,-1.6019187392712144,-1.1239179881463608
murray_1919,heroic,0.0,10.0,-1.6019187392712144,-1.1239179881463608
murray_1919,lawless,3.0,27.0,-0.6378570794686533,-1.1310409967306045
murray_1919,endless,0.0,11.0,-1.6898230807702443,-1.1898193581645173
murray_1919,afraid,1.0,17.0,-1.0273524557722267,-1.2185339800170263
murray_1919,false,1.0,17.0,-1.0273524557722267,-1.2185339800170263
murray_1919,green,2.0,23.0,-0.8148010117639393,-1.2339595536043646
murray_1919,princely,0.0,12.0,-1.7701462294504395,-1.2504261369426684
murray_1919,low,5.0,40.0,-0.5741346999867005,-1.270989063440701
murray_1919,cheerful,0.0,13.0,-1.844057964803886,-1.3065480140412569
murray_1919,dauntless,0.0,13.0,-1.844057964803886,-1.3065480140412569
murray_1919,mournful,0.0,15.0,-1.9761375586651164,-1.407765495762484
murray_1919,ruddy,0.0,15.0,-1.9761375586651164,-1.407765495762484
murray_1919,high,54.0,276.0,-0.20869935988702082,-1.4142208049395357
murray_1919,glittering,0.0,18.0,-2.144032417398715,-1.5384118020361817
murray_1919,joyful,0.0,18.0,-2.144032417398715,-1.5384118020361817
murray_1919,peaceful,0.0,18.0,-2.144032417398715,-1.5384118020361817
murray_1919,virtuous,0.0,18.0,-2.144032417398715,-1.5384118020361817
murray_1919,anxious,2.0,29.0,-1.038907879271596,-1.5920107178089513
murray_1919,impious,0.0,20.0,-2.2407095340307635,-1.6148244539504921
murray_1919,radiant,0.0,20.0,-2.2407095340307635,-1.6148244539504921
murray_1919,huge,8.0,63.0,-0.5893709582440456,-1.6235812030266743
murray_1919,little,10.0,75.0,-0.5519683462722158,-1.685771571073192
murray_1919,wicked,2.0,31.0,-1.1034160452741686,-1.6961531128884084
murray_1919,pious,0.0,23.0,-2.3683893358210666,-1.7173138406501656
murray_1919,unjust,0.0,23.0,-2.3683893358210666,-1.7173138406501656
murray_1919,fierce,8.0,67.0,-0.6500927711220914,-1.7978257592274458
murray_1919,blue,0.0,26.0,-2.479720818299495,-1.808382739931017
murray_1919,generous,0.0,27.0,-2.5138427051285417,-1.8366545442011328
murray_1919,vast,1.0,29.0,-1.5379367054677298,-1.8659773433584048
murray_1919,unhappy,5.0,52.0,-0.8312952906197202,-1.8691953616122523
murray_1919,patient,2.0,38.0,-1.3002924931964381,-2.016778006560033
murray_1919,splendid,0.0,40.0,-2.8638117231351368,-2.1391017234656218
murray_1919,friendly,0.0,41.0,-2.885405970825042,-2.1586737446576088
murray_1919,good,87.0,461.0,-0.2524140029960136,-2.174461910292612
murray_1919,happy,4.0,56.0,-1.101396479623614,-2.2713892768836446
murray_1919,sable,0.0,51.0,-3.0737750134301214,-2.3353384028719364
murray_1919,hospitable,4.0,59.0,-1.15236165655827,-2.382192120112812
murray_1919,rosy,1.0,46.0,-1.9768537058278994,-2.4416688136310203
murray_1919,young,28.0,192.0,-0.49445692528271357,-2.4774472593553445
murray_1919,gray-eyed,0.0,63.0,-3.2512513410575545,-2.513808417039103
murray_1919,ancient,0.0,64.0,-3.26426066909713,-2.5274517566564483
murray_1919,faithful,2.0,55.0,-1.6569029784367126,-2.608251079273934
murray_1919,divine,34.0,233.0,-0.4981556322340541,-2.7465756810203326
murray_1919,bold,3.0,73.0,-1.6044809606124053,-2.982239942109878
murray_1919,free,9.0,108.0,-1.0115672720060136,-3.017571140304792
murray_1919,deep,69.0,420.0,-0.3918369666456174,-3.041456575351647
murray_1919,sacred,15.0,158.0,-0.9055143651320661,-3.4310498170073367
murray_1919,sad,2.0,97.0,-2.1983888018391706,-3.539303300536793
murray_1919,royal,1.0,135.0,-2.9668180159890225,-3.870283607922489
murray_1919,kind,7.0,134.0,-1.455841843079262,-3.93670032667386
murray_1919,brave,2.0,141.0,-2.548557693936094,-4.174593079878092
murray_1919,just,7.0,156.0,-1.6049212294336508,-4.366159779538734
pope_1726,royal,77.0,59.0,1.8674055711813025,10.85224172810706
pope_1726,faithful,41.0,16.0,2.5094728284475063,8.642763371095914
pope_1726,fierce,38.0,37.0,1.613250361722895,7.0427788730156475
pope_1726,friendly,25.0,16.0,2.016673902028309,6.394182937491784
pope_1726,bold,35.0,41.0,1.429513516417364,6.263147607922942
pope_1726,generous,24.0,3.0,3.5187141864792286,6.192445817910869
pope_1726,happy,28.0,32.0,1.4517534735502435,5.66628785654166
pope_1726,sad,38.0,61.0,1.1178444145450879,5.4492014139908775
pope_1726,hospitable,28.0,35.0,1.3634545912814735,5.430068424372982
pope_1726,glittering,15.0,3.0,3.060825219130601,5.190716431528481
pope_1726,sacred,55.0,118.0,0.8314743231496888,5.122722828232039
pope_1726,peaceful,13.0,5.0,2.4728657076904215,4.899327154906707
pope_1726,radiant,13.0,7.0,2.16374764585738,4.75984698100224
pope_1726,rosy,21.0,26.0,1.3714617965620315,4.7327971625958405
pope_1726,youthful,11.0,4.0,2.5121861651174173,4.528242615392426
pope_1726,lawless,15.0,15.0,1.5780746706551332,4.40015175715703
pope_1726,pious,12.0,11.0,1.6601476736605747,4.069396037811169
pope_1726,vast,14.0,16.0,1.4486949214280038,4.031039578035167
pope_1726,raging,9.0,7.0,1.8116367197806804,3.7147381850158796
pope_1726,righteous,11.0,13.0,1.4165153792005212,3.5355714970970076
pope_1726,anxious,13.0,18.0,1.2627542643562926,3.5336293673969705
pope_1726,savage,13.0,18.0,1.2627542643562926,3.5336293673969705
pope_1726,purple,22.0,46.0,0.855004256626164,3.336229003098818
pope_1726,high,78.0,252.0,0.4216387951706104,3.272216036605459
pope_1726,thoughtful,9.0,0.0,4.493527429245163,3.140204569350661
pope_1726,divine,64.0,203.0,0.43884923641523077,3.07992007009076
pope_1726,patient,14.0,26.0,0.9755602709971969,2.9922212987264873
pope_1726,green,10.0,15.0,1.1874683995985826,2.9760015752027216
pope_1726,powerful,5.0,3.0,2.0250864423403474,2.966445928074165
pope_1726,virtuous,8.0,10.0,1.3645609082064567,2.9621706704087813
pope_1726,unhappy,18.0,39.0,0.8213035934132842,2.9213560475884526
pope_1726,mournful,7.0,8.0,1.4501496904091216,2.899118098924174
pope_1726,shining,17.0,37.0,0.8174222888814509,2.8295109155437483
pope_1726,heroic,5.0,5.0,1.5742658441224613,2.614519972823332
pope_1726,stubborn,7.0,10.0,1.2393190309835465,2.5964690598472875
pope_1726,loyal,4.0,3.0,1.8245709642705927,2.5638881222558694
pope_1726,holy,11.0,22.0,0.9065940480571477,2.505912613450629
pope_1726,wrathful,3.0,1.0,2.418505928058859,2.482722555467772
pope_1726,helpless,4.0,4.0,1.5738861729133298,2.364273715913359
pope_1726,honest,6.0,10.0,1.0962146622881486,2.2002455849819316
pope_1726,impious,7.0,13.0,0.9885893247214312,2.174714746303879
pope_1726,feeble,4.0,5.0,1.373712718232598,2.164399930696316
pope_1726,dauntless,5.0,8.0,1.140018782216723,2.086717491282866
pope_1726,servile,3.0,3.0,1.5735067210930795,2.0844823400810903
pope_1726,sable,14.0,37.0,0.6287646798179027,2.0380885523350294
pope_1726,brown,2.0,1.0,2.0827407482319398,2.019418251057487
pope_1726,brave,33.0,110.0,0.3887623941098637,1.97686777306409
pope_1726,glowing,4.0,6.0,1.207084491633502,1.971496212656728
pope_1726,joyful,6.0,12.0,0.922305162242214,1.9108793295031241
pope_1726,bright,40.0,141.0,0.33190060065378013,1.8681588124605846
pope_1726,kind,32.0,109.0,0.36728727113156,1.844183028012107
pope_1726,wide,38.0,135.0,0.3242541494770177,1.7809617919236673
pope_1726,base,11.0,31.0,0.5707325115374342,1.6606600895091248
pope_1726,formidable,1.0,0.0,2.669273690613121,1.6368248168813755
pope_1726,furious,8.0,22.0,0.60417255332196,1.5042565276720994
pope_1726,cheerful,4.0,9.0,0.8286690509800607,1.4509060036763957
pope_1726,ancient,15.0,49.0,0.4182292745280396,1.440964873603531
pope_1726,wanton,6.0,16.0,0.6454604742600232,1.3970181461447722
pope_1726,dazzling,1.0,1.0,1.5727484747499503,1.3635308197091456
pope_1726,hopeful,1.0,1.0,1.5727484747499503,1.3635308197091456
pope_1726,sagacious,1.0,1.0,1.5727484747499503,1.3635308197091456
pope_1726,treacherous,1.0,1.0,1.5727484747499503,1.3635308197091456
pope_1726,just,34.0,129.0,0.2589083799362131,1.355775951441689
pope_1726,deep,94.0,395.0,0.15354557329997798,1.3458482842433643
pope_1726,false,5.0,13.0,0.6787112513545548,1.3446862293253037
pope_1726,boundless,7.0,20.0,0.5719599945625147,1.3435596087095962
pope_1726,intelligent,2.0,4.0,0.9868910150526249,1.2531851733586892
pope_1726,melancholy,2.0,4.0,0.9868910150526249,1.2531851733586892
pope_1726,unwise,2.0,4.0,0.9868910150526249,1.2531851733586892
pope_1726,ruddy,4.0,11.0,0.6382484809212272,1.1504497599133534
pope_1726,kingly,3.0,8.0,0.6887377416346325,1.086758441143355
pope_1726,silver,22.0,85.0,0.24525871519856413,1.0385246702194544
pope_1726,warlike,4.0,12.0,0.5551713940032794,1.012311338404772
pope_1726,red,8.0,29.0,0.3340818517954638,0.8607599757264716
pope_1726,unjust,5.0,18.0,0.3647700931598985,0.7532301775561066
pope_1726,greedy,1.0,3.0,0.7277492663526308,0.7470726026911059
pope_1726,vermilion,1.0,3.0,0.7277492663526308,0.7470726026911059
pope_1726,dusky,2.0,7.0,0.47795049823444735,0.6560702448085718
pope_1726,low,9.0,36.0,0.23283541246480333,0.6413630241415628
pope_1726,splendid,8.0,32.0,0.23755034077776127,0.6186294850696753
pope_1726,gentle,17.0,77.0,0.09163429355914054,0.3475370199593289
pope_1726,endless,2.0,9.0,0.2427395988121841,0.3425352251000388
pope_1726,fearful,1.0,5.0,0.27783093634421974,0.3024536137671522
pope_1726,gleaming,1.0,5.0,0.27783093634421974,0.3024536137671522
pope_1726,murky,1.0,5.0,0.27783093634421974,0.3024536137671522
pope_1726,brilliant,0.0,1.0,0.47584446357269705,0.2917924938497004
pope_1726,copper,0.0,1.0,0.47584446357269705,0.2917924938497004
pope_1726,merciless,0.0,1.0,0.47584446357269705,0.2917924938497004
pope_1726,sun-bright,0.0,1.0,0.47584446357269705,0.2917924938497004
pope_1726,tireless,0.0,1.0,0.47584446357269705,0.2917924938497004
pope_1726,dim,2.0,10.0,0.14323456638960774,0.20421889918088457
pope_1726,narrow,2.0,10.0,0.14323456638960774,0.20421889918088457
pope_1726,godlike,25.0,119.0,0.03522289872983819,0.16211460526877292
pope_1726,aged,6.0,29.0,0.06665309603000846,0.1544113557244108
pope_1726,young,38.0,182.0,0.023890244111415715,0.13524944472938635
pope_1726,prudent,7.0,34.0,0.05330093317132789,0.1328066142330815
pope_1726,ruthless,1.0,6.0,0.11178880332217833,0.12381528653207086
pope_1726,yellow,2.0,11.0,0.052836492374312094,0.07599362835732934
pope_1726,blameless,3.0,16.0,0.028618668192521568,0.04881707998296591
pope_1726,keen,5.0,26.0,0.007098941032367634,0.015210758519936257
pope_1726,boastful,0.0,2.0,-0.0320291146081626,-0.020733445143774617
pope_1726,chieftain,0.0,2.0,-0.0320291146081626,-0.020733445143774617
pope_1726,deceitful,0.0,2.0,-0.0320291146081626,-0.020733445143774617
pope_1726,despairing,0.0,2.0,-0.0320291146081626,-0.020733445143774617
pope_1726,terrified,0.0,2.0,-0.0320291146081626,-0.020733445143774617
pope_1726,wily,0.0,2.0,-0.0320291146081626,-0.020733445143774617
pope_1726,blue,4.0,22.0,-0.029772902054284955,-0.05789136961525207
pope_1726,mighty,42.0,209.0,-0.01567333977797114,-0.09355385003147101
pope_1726,weak,2.0,13.0,-0.10636910248604448,-0.15514943617350754
pope_1726,enduring,5.0,29.0,-0.09952646034298951,-0.21523333255561908
pope_1726,clever,0.0,3.0,-0.36543495460303443,-0.2427727124419235
pope_1726,senseless,0.0,3.0,-0.36543495460303443,-0.2427727124419235
pope_1726,brazen,5.0,30.0,-0.13265760306894236,-0.28766474887176546
pope_1726,weary,4.0,25.0,-0.15411727680410614,-0.30281009064338815
pope_1726,courageous,0.0,4.0,-0.613651915418612,-0.41410463298580336
pope_1726,dark-haired,0.0,4.0,-0.613651915418612,-0.41410463298580336
pope_1726,gold,24.0,131.0,-0.10100081835711983,-0.4610688699035614
pope_1726,princely,1.0,11.0,-0.4537739286623852,-0.5257891902624224
pope_1726,handsome,0.0,5.0,-0.8112167311920446,-0.5533447698053272
pope_1726,violet,0.0,5.0,-0.8112167311920446,-0.5533447698053272
pope_1726,wicked,4.0,29.0,-0.29874885278666063,-0.593459979410601
pope_1726,captain,0.0,6.0,-0.9751651964121963,-0.6705447809801354
pope_1726,crimson,0.0,6.0,-0.9751651964121963,-0.6705447809801354
pope_1726,queenly,0.0,6.0,-0.9751651964121963,-0.6705447809801354
pope_1726,reckless,0.0,6.0,-0.9751651964121963,-0.6705447809801354
pope_1726,golden,27.0,153.0,-0.14055941014550744,-0.6819820487566228
pope_1726,tall,8.0,53.0,-0.2587955415386878,-0.7045269609901076
pope_1726,grieving,0.0,7.0,-1.115164692219305,-0.7717132948272951
pope_1726,strong,24.0,142.0,-0.18167916718174038,-0.8347335789979011
pope_1726,immense,0.0,8.0,-1.2372328515433244,-0.8607164576694172
pope_1726,sorrowful,0.0,8.0,-1.2372328515433244,-0.8607164576694172
pope_1726,trusty,0.0,8.0,-1.2372328515433244,-0.8607164576694172
pope_1726,insolent,3.0,28.0,-0.5134354873355518,-0.9124338920877397
pope_1726,distressed,0.0,9.0,-1.345371051305924,-0.9401834948835842
pope_1726,knowing,3.0,29.0,-0.5475528346732679,-0.9750948145241124
pope_1726,comely,2.0,23.0,-0.6551013494234743,-0.9921055043245386
pope_1726,guiltless,0.0,10.0,-1.4423753313000773,-1.0119811578234241
pope_1726,subtle,0.0,10.0,-1.4423753313000773,-1.0119811578234241
pope_1726,afraid,1.0,17.0,-0.867729435422822,-1.029206477857609
pope_1726,guileful,1.0,17.0,-0.867729435422822,-1.029206477857609
pope_1726,shrewd,0.0,12.0,-1.610596730686325,-1.1377208360632662
pope_1726,free,15.0,102.0,-0.3090952269889762,-1.1403954534587715
pope_1726,huge,8.0,63.0,-0.42919756473336346,-1.1823404067313548
pope_1726,fair-haired,0.0,13.0,-1.6845054197525933,-1.1935021853033492
pope_1726,ashen,0.0,15.0,-1.8165789192571857,-1.29409873905096
pope_1726,violent,0.0,15.0,-1.8165789192571857,-1.29409873905096
pope_1726,small,2.0,29.0,-0.8791898899587052,-1.3472606722213727
pope_1726,wine-dark,0.0,19.0,-2.034112121869488,-1.462785008633181
pope_1726,woeful,0.0,23.0,-2.208806295196556,-1.6016005327693474
pope_1726,cruel,6.0,61.0,-0.6630088289665252,-1.6199117878348739
pope_1726,foolish,0.0,25.0,-2.284593858198951,-1.662958682583458
pope_1726,shameless,2.0,36.0,-1.088288520067569,-1.6840702954511655
pope_1726,valiant,2.0,36.0,-1.088288520067569,-1.6840702954511655
pope_1726,angry,9.0,82.0,-0.5791221904880919,-1.7023298150894688
pope_1726,crafty,1.0,31.0,-1.4419514410871894,-1.7540617262420697
pope_1726,dark,19.0,149.0,-0.45794766180140023,-1.914054331186381
pope_1726,cunning,0.0,36.0,-2.611472698067537,-1.9379699977757139
pope_1726,bitter,4.0,59.0,-0.9924348719649352,-2.051587293160244
pope_1726,lovely,2.0,46.0,-1.3250106930528034,-2.071240443130833
pope_1726,able,0.0,45.0,-2.80666893800063,-2.112991935154591
pope_1726,long,87.0,543.0,-0.2566130490004732,-2.239354662672573
pope_1726,rosy-fingered,0.0,57.0,-3.008162229675378,-2.305851265315399
pope_1726,lordly,2.0,54.0,-1.4794585556554223,-2.3272673433325304
pope_1726,gray-eyed,0.0,63.0,-3.0915457205026744,-2.3903269352694645
pope_1726,gray,1.0,57.0,-2.019166649142236,-2.5156860396478002
pope_1726,great,102.0,648.0,-0.2782945951397955,-2.6320667321549687
pope_1726,white,6.0,95.0,-1.0979985360997553,-2.7409709727809966
pope_1726,black,19.0,184.0,-0.6688555822905351,-2.8307264077435224
pope_1726,steadfast,1.0,74.0,-2.262505919093006,-2.851688660610857
pope_1726,little,3.0,82.0,-1.5568973393099892,-2.9068922662608454
pope_1726,bronze,0.0,111.0,-3.536501967877377,-2.9123743547532945
pope_1726,beautiful,1.0,89.0,-2.432364162443595,-3.0940680142880437
pope_1726,glad,2.0,144.0,-2.4079718270631414,-3.94857224170695
pope_1726,fair,65.0,531.0,-0.5303814025606481,-4.077401798784013
pope_1726,noble,11.0,221.0,-1.3715176317897195,-4.6057710113711074
pope_1726,old,55.0,530.0,-0.6966130257281207,-4.976699177671545
pope_1726,evil,3.0,236.0,-2.5581955860988534,-5.006257053057159
pope_1726,good,40.0,508.0,-0.9695254933248334,-5.999189077737598
pope_1726,wise,48.0,563.0,-0.8952851864632443,-6.039854430988788
