event_id,translation_id,year,target,attribute,category,extraction_confidence
7db2a2c1fbc88292393a,chapman_1616,1616,ATHENA,gray,color_hue,0.8597
282c987c64c90a203c17,chapman_1616,1616,ATHENA,high,scale_intensity,0.8597
466df686feed7ce2c36f,chapman_1616,1616,GENERIC_FATHER,young,appearance_age,0.7363
39db31a4690bef224cec,chapman_1616,1616,ODYSSEUS,wise,cognitive_evaluation,0.8597
40d10904ac40bbfea1e5,chapman_1616,1616,TROY,sacred,moral_evaluation,0.9552
8af13f344ac26c199f49,chapman_1616,1616,MORTALS,unwise,cognitive_evaluation,0.7363
c476ace904fd9f5269c7,chapman_1616,1616,HOME,free,social_status,0.8865
9632be4004d9b5db7f86,chapman_1616,1616,HOME,long,scale_intensity,0.8597
583b6659d5366f18095a,chapman_1616,1616,ODYSSEUS,divine,moral_evaluation,0.8597
c947270448170b276abe,chapman_1616,1616,SUN,golden,color_material,0.8358
d8990abc7086390c89d3,chapman_1616,1616,DEATH,young,appearance_age,0.8865
3cfd20569ef27eeb1142,chapman_1616,1616,GENERIC_FATHER,mighty,scale_intensity,0.7701
a68751a4047c2dd82add,chapman_1616,1616,ODYSSEUS,wise,cognitive_evaluation,0.9552
471c5038eb5d19b6c13d,chapman_1616,1616,HERMES,good,moral_evaluation,0.5771
1ae957e60d83b7ec28e3,chapman_1616,1616,HERMES,good,moral_evaluation,0.5771
f8ec5a5b6d0ab566a2f1,chapman_1616,1616,MORTALS,impious,moral_evaluation,0.9552
5a74bf9d77f3ad5f8e77,chapman_1616,1616,MIND,pious,moral_evaluation,0.9552
6e328d20eeba8f2b9752,chapman_1616,1616,MIND,wise,cognitive_evaluation,0.9552
647ceb4efe52b19ce29b,chapman_1616,1616,GENERIC_DAUGHTER,bold,behavior_disposition,0.7701
7899f22bfa3e5676590b,chapman_1616,1616,ODYSSEUS,divine,moral_evaluation,0.9552
e9c1ef551018e1777a62,chapman_1616,1616,GENERIC_GOD,great,scale_intensity,0.8557
5704babd959cb980b441,chapman_1616,1616,GENERIC_NYMPH,divine,moral_evaluation,0.7363
16619718d99cdf39fbd7,chapman_1616,1616,GODS,wise,cognitive_evaluation,0.8865
12ef72a84be6da1a4c1c,chapman_1616,1616,ODYSSEUS,sacred,moral_evaluation,0.5771
10bd89ac9fb72933186a,chapman_1616,1616,MIND,pious,moral_evaluation,0.8358
24775ca1ba05a2189238,chapman_1616,1616,SPEAR,great,scale_intensity,0.8358
2ef9b9d9b20f69a22fcf,chapman_1616,1616,SPEAR,strong,agency_capacity,0.9552
8ddb69dc4d5866c95c6b,chapman_1616,1616,SUITORS,bold,behavior_disposition,0.8358
54067a10eea453e14b13,chapman_1616,1616,ATHENA,long,scale_intensity,0.5771
6dcd7de9ec9a6bbb0182,chapman_1616,1616,GENERIC_GUEST,angry,affect_state,0.8557
23179a79f5df54dcdcb8,chapman_1616,1616,GENERIC_GUEST,fair,appearance_age,0.8557
535ed389c7344e6117a2,chapman_1616,1616,GENERIC_GUEST,fair,appearance_age,0.8856
ce35837c9722ce1d0cc2,chapman_1616,1616,ATHENA,high,scale_intensity,0.5771
3ad3b85995e34056afca,chapman_1616,1616,ATHENA,vast,scale_intensity,0.5771
ee054f828a15321bbde8,chapman_1616,1616,ATHENA,fair,appearance_age,0.5771
954bbcf874a8ee04e362,chapman_1616,1616,ATHENA,noble,moral_evaluation,0.5771
598029e6d81b27d801e5,chapman_1616,1616,ATHENA,golden,color_material,0.5771
15ccf5fecb220816dc6c,chapman_1616,1616,ATHENA,silver,color_material,0.5771
55b93e3b31eb9a55042b,chapman_1616,1616,SEA,great,scale_intensity,0.7363
17ebbb54d8aff567a66b,chapman_1616,1616,SUITORS,bold,behavior_disposition,0.9552
81ad3417d197874561d1,chapman_1616,1616,ATHENA,free,social_status,0.5771
dd92aa082e94ebbf2b2b,chapman_1616,1616,GENERIC_MAN,white,color_hue,0.7363
2c3e965c5d06ce56f920,chapman_1616,1616,JOURNEY,cheerful,affect_state,0.8597
f6d37f09ba683807bfec,chapman_1616,1616,GENERIC_HERO,old,appearance_age,0.7701
7e5bbfd4b189a004fea0,chapman_1616,1616,LAERTES,old,appearance_age,0.5771
0ab0d8836de0df10546e,chapman_1616,1616,LAERTES,old,appearance_age,0.5771
0d01a13a1a17cbd5c3cb,chapman_1616,1616,ODYSSEUS,divine,moral_evaluation,0.9552
c9a9ddd6632fd914289f,chapman_1616,1616,JOURNEY,good,moral_evaluation,0.9552
b6f39e5ac37976ce06f0,chapman_1616,1616,ODYSSEUS,long,scale_intensity,0.5771
b36b6b6adf82044eab39,chapman_1616,1616,ODYSSEUS,fair,appearance_age,0.5771
17ef3981a0483aeb7101,chapman_1616,1616,TELEMACHUS,wise,cognitive_evaluation,0.9552
a8c327cd8d6db054c509,chapman_1616,1616,GENERIC_MAN,happy,affect_state,0.6368
a62b686fe5cf4c8e0e12,chapman_1616,1616,GENERIC_MAN,wise,cognitive_evaluation,0.7363
a667a6cca5c50358865d,chapman_1616,1616,GENERIC_SON,high,scale_intensity,0.8557
c28bfc635d9854f88640,chapman_1616,1616,GENERIC_MAN,good,moral_evaluation,0.8557
55101274499224d3ba8b,chapman_1616,1616,GENERIC_MAN,wise,cognitive_evaluation,0.8557
ea797c84592441a4c1c2,chapman_1616,1616,PENELOPE,kind,moral_evaluation,0.5771
cd5bd7458aff85b2bc3d,chapman_1616,1616,TELEMACHUS,kind,moral_evaluation,0.5771
f527c437dfa83669ab16,chapman_1616,1616,PALACE,free,social_status,0.9552
8c520f61700828e67b46,chapman_1616,1616,PALACE,little,scale_intensity,0.8358
d2c3c81c88befe5aca40,chapman_1616,1616,ODYSSEUS,shameless,moral_evaluation,0.8865
749fcbb182efa0cd6344,chapman_1616,1616,ODYSSEUS,bitter,affect_state,0.5771
63f404882f88732deb72,chapman_1616,1616,GENERIC_DAUGHTER,great,scale_intensity,0.6368
ee6351bd5d08caede7a1,chapman_1616,1616,GENERIC_FATHER,royal,social_status,0.8557
349b40e01357ac2c7602,chapman_1616,1616,JOURNEY,sad,affect_state,0.8358
3c3585de4200601373ca,chapman_1616,1616,MENELAUS,gold,color_material,0.8597
a94c33cac6a41381ee30,chapman_1616,1616,ORESTES,divine,moral_evaluation,0.8597
6a5d0d775d72b66fa2c7,chapman_1616,1616,MIND,noble,moral_evaluation,0.9552
df8ff0178e3ece69171b,chapman_1616,1616,GENERIC_FATHER,royal,social_status,0.8557
f20dad286dfa9d6cc291,chapman_1616,1616,MIND,fair,appearance_age,0.8597
6ee6f3c867be2cdf13b2,chapman_1616,1616,ACHAEANS,sad,affect_state,0.9552
3cc4ad599213c5581440,chapman_1616,1616,ATHENA,gray-eyed,color_complex,0.9552
1f977fa759d52c82e73c,chapman_1616,1616,GENERIC_FATHER,long,scale_intensity,0.6368
9ef6dcb71fbd4d5830f7,chapman_1616,1616,PENELOPE,wise,cognitive_evaluation,0.9552
2f9fd1c72cd636aec6b0,chapman_1616,1616,PENELOPE,low,scale_intensity,0.5771
3c23d1e4a32127e01cea,chapman_1616,1616,GODS,great,scale_intensity,0.9552
477068c69e8c95601260,chapman_1616,1616,MIND,endless,scale_intensity,0.7363
4602c125d175cf2f1197,chapman_1616,1616,MORTALS,endless,scale_intensity,0.8358
cd9a06f507646151dff6,chapman_1616,1616,MORTALS,sacred,moral_evaluation,0.8865
598dc7ae71c2dab07576,chapman_1616,1616,PENELOPE,sacred,moral_evaluation,0.5771
8cbbf139c7566a0649dc,chapman_1616,1616,ZEUS,free,social_status,0.985
50fab7552403cf1d4f29,chapman_1616,1616,ATHENA,gray,color_hue,0.9552
d158600de4b3b82dfbe8,chapman_1616,1616,ATHENA,honest,moral_evaluation,0.5771
59d1fa9e99edf6fdb859,chapman_1616,1616,ATHENA,old,appearance_age,0.5771
a20389acbae43d689ef8,chapman_1616,1616,SUITORS,high,scale_intensity,0.7363
900aeaa29f9013163ad8,chapman_1616,1616,ZEUS,high,scale_intensity,0.7363
f4fcc413e6bde0952556,chapman_1616,1616,ZEUS,mighty,scale_intensity,0.5771
462abd040ea58c51f56e,chapman_1616,1616,ZEUS,old,appearance_age,0.5771
2c89aefd9109b7e551b0,chapman_1616,1616,ZEUS,young,appearance_age,0.5771
3c1225cf67a0b1332a4c,chapman_1616,1616,GENERIC_KING,free,social_status,0.7363
fc678ed52d7fa8edc5b7,chapman_1616,1616,EARTH,long,scale_intensity,0.9552
8108e7f792200cb867f2,chapman_1616,1616,GENERIC_GUEST,fair,appearance_age,0.8557
14afdcaca70dc897d60d,chapman_1616,1616,GENERIC_GUEST,old,appearance_age,0.797
211def030739a06f40b7,chapman_1616,1616,GENERIC_SON,wise,cognitive_evaluation,0.6368
b7674e77ce183291d8d6,chapman_1616,1616,EURYMACHUS,sable,color_hue,0.5771
ab440139628d1ee647f2,chapman_1616,1616,TELEMACHUS,high,scale_intensity,0.8358
a219450a05c634b0e91c,chapman_1616,1616,TELEMACHUS,old,appearance_age,0.9552
0d00272a161b236e4a21,chapman_1616,1616,TELEMACHUS,young,appearance_age,0.9552
f647e2bf9aa876107365,chapman_1616,1616,TELEMACHUS,old,appearance_age,0.5771
701d3934ec7dbb1bc554,chapman_1616,1616,ATHENA,sacred,moral_evaluation,0.5771
75228b1b0efc44a57b23,chapman_1616,1616,MIND,pious,moral_evaluation,0.9552
a336089b646eca15eb36,chapman_1616,1616,DEATH,divine,moral_evaluation,0.7363
fab7aabb3edb9f480e02,chapman_1616,1616,ATHENA,wise,cognitive_evaluation,0.8597
1724c0c53ba8337cf943,chapman_1616,1616,JOURNEY,old,appearance_age,0.9552
e091160fe213f0589e53,chapman_1616,1616,ODYSSEUS,fair,appearance_age,0.5771
2f2960abce6de1faf96a,chapman_1616,1616,ODYSSEUS,fair,appearance_age,0.5771
3562051bf7d549a07249,chapman_1616,1616,SPEAR,fair,appearance_age,0.9552
abeb10d95703f80f3024,chapman_1616,1616,ATHENA,high,scale_intensity,0.5771
cd4fca93295c2a561069,chapman_1616,1616,ATHENA,high,scale_intensity,0.5771
bf290929228471f46579,chapman_1616,1616,GENERIC_MAN,cruel,moral_evaluation,0.7363
e8c66fe0c8d373f05ae7,chapman_1616,1616,GENERIC_MAN,old,appearance_age,0.8557
6eeb985637af3664794b,chapman_1616,1616,GENERIC_MAN,wise,cognitive_evaluation,0.7363
c8df507a23c06b85920c,chapman_1616,1616,ODYSSEUS,divine,moral_evaluation,0.8597
8239fb6f6f18bc0663f7,chapman_1616,1616,ODYSSEUS,fair,appearance_age,0.5771
29c30b71970a8c6071b6,chapman_1616,1616,GENERIC_MAN,old,appearance_age,0.8557
1340f32bc88576624531,chapman_1616,1616,ODYSSEUS,divine,moral_evaluation,0.9552
5089887ca14aed055c23,chapman_1616,1616,GENERIC_MAN,good,moral_evaluation,0.8557
b238fc20c5123ecbe338,chapman_1616,1616,ZEUS,good,moral_evaluation,0.5771
b92ed11ecf1a569482f1,chapman_1616,1616,ZEUS,happy,affect_state,0.5771
897242425ae2a2228940,chapman_1616,1616,GENERIC_FATHER,old,appearance_age,0.7363
366d2aa62f608b1408b5,chapman_1616,1616,MORTALS,good,moral_evaluation,0.9552
3e940dac260d1be30dbb,chapman_1616,1616,GENERIC_FATHER,kind,moral_evaluation,0.7363
8c1ca2d6aaad0212a86d,chapman_1616,1616,ANGER,bold,behavior_disposition,0.8597
ac4737f92dc8814a536c,chapman_1616,1616,MORTALS,good,moral_evaluation,0.9552
95cac45abc3439641800,chapman_1616,1616,GENERIC_MAN,good,moral_evaluation,0.8557
f817c1c23ce8ceb964af,chapman_1616,1616,ZEUS,free,social_status,0.5771
0b38bdd89405be16e69c,chapman_1616,1616,MIND,high,scale_intensity,0.8597
d439c679ebd7dfbf3ced,chapman_1616,1616,DEATH,bitter,affect_state,0.8597
98e7f5bf77f29efeb776,chapman_1616,1616,GENERIC_HERO,royal,social_status,0.7363
93325fbd7d3b1df53ce6,chapman_1616,1616,LAERTES,gentle,moral_evaluation,0.5771
9ae2b4dc8cacdd98751e,chapman_1616,1616,NIGHT,long,scale_intensity,0.9552
a032b93a5248b711757c,chapman_1616,1616,LAERTES,fair,appearance_age,0.5771
c0676b550af35ed081ef,chapman_1616,1616,PALACE,free,social_status,0.9552
080bb03c55fe5439256f,chapman_1616,1616,ATHENA,fair,appearance_age,0.5771
f82caa19d722ffd937b3,chapman_1616,1616,ATHENA,wise,cognitive_evaluation,0.9552
e63ba045134b8e0e2dc7,chapman_1616,1616,PENELOPE,old,appearance_age,0.5771
11c604da112792f86d71,chapman_1616,1616,PENELOPE,wise,cognitive_evaluation,0.9552
b1b485df539e45d600be,chapman_1616,1616,PENELOPE,endless,scale_intensity,0.5771
b42500b05b2f180a7d73,chapman_1616,1616,PENELOPE,free,social_status,0.5771
278b060c93cfea084a02,chapman_1616,1616,PENELOPE,good,moral_evaluation,0.5771
b108dd17b65848f82d6e,chapman_1616,1616,ANTINOUS,wise,cognitive_evaluation,0.9552
95b16b8a00ce1c0a28fd,chapman_1616,1616,ANTINOUS,young,appearance_age,0.9552
7ef9770e5556c819faf2,chapman_1616,1616,ZEUS,high,scale_intensity,0.5771
b93eb5adfcae084904a9,chapman_1616,1616,GENERIC_HERO,old,appearance_age,0.8557
fa9d25a0c46766c2ed01,chapman_1616,1616,MORTALS,old,appearance_age,0.8597
27904224c5361a037f4b,chapman_1616,1616,ODYSSEUS,long,scale_intensity,0.9552
3606781e11654e87697a,chapman_1616,1616,GENERIC_MAN,great,scale_intensity,0.7363
a32ad2335ffa7c75ab2e,chapman_1616,1616,ANGER,deep,scale_intensity,0.8865
b8ef6b49247f62d38b6b,chapman_1616,1616,GENERIC_MAN,young,appearance_age,0.7701
9b74b10b26472db966a5,chapman_1616,1616,SEA,old,appearance_age,0.9552
5bc472593ec939291a4d,chapman_1616,1616,TELEMACHUS,young,appearance_age,0.5771
ea908b8b7f1d2bd9a057,chapman_1616,1616,GODS,friendly,behavior_disposition,0.8358
5e94515ff9ab971cabc9,chapman_1616,1616,GODS,just,moral_evaluation,0.8358
8755707f33b1a09020df,chapman_1616,1616,GENERIC_SHORE,long,scale_intensity,0.797
f134f0449564cd1598ec,chapman_1616,1616,SHIP,free,social_status,0.7363
18fc11d1f12604316efd,chapman_1616,1616,ZEUS,glad,affect_state,0.5771
7ffb0e3f2f5ddb8c066f,chapman_1616,1616,ZEUS,royal,social_status,0.5771
91288c4c91822d553317,chapman_1616,1616,MIND,old,appearance_age,0.7363
125d2cd96e681ebafffa,chapman_1616,1616,BLOOD,unjust,moral_evaluation,0.8358
f8236060cb549f381f9e,chapman_1616,1616,ODYSSEUS,divine,moral_evaluation,0.8597
21cf91e645ec98a72139,chapman_1616,1616,SUITORS,insolent,behavior_disposition,0.9552
28b22e4d059859b0827e,chapman_1616,1616,SUITORS,kind,moral_evaluation,0.8358
748e5f0e0c621e5f5672,chapman_1616,1616,SUITORS,violent,behavior_disposition,0.8358
5e39214772c67364c924,chapman_1616,1616,GENERIC_WIFE,little,scale_intensity,0.6368
cf4e50e0468fdf5610f9,chapman_1616,1616,PALACE,old,appearance_age,0.6627
fbfeeb36bd228aa1f4c6,chapman_1616,1616,ATHENA,fair,appearance_age,0.5771
1aa6a6078309802a016e,chapman_1616,1616,GENERIC_SHORE,aged,appearance_age,0.7363
1e216b4cbaa17d712847,chapman_1616,1616,SHIP,dark,color_hue,0.8358
5c8d2e451e34ecb08e1d,chapman_1616,1616,TELEMACHUS,weak,agency_capacity,0.8358
de9adbdfef528d271751,chapman_1616,1616,MIND,just,moral_evaluation,0.985
acb88e390e92f85303b4,chapman_1616,1616,MIND,wise,cognitive_evaluation,0.985
62d6ab8e3139fda66025,chapman_1616,1616,SUITORS,foolish,cognitive_evaluation,0.9552
90f9fa8cbc2d8dcc0e52,chapman_1616,1616,FATE,black,color_hue,0.9552
8221e5c3a7269f3f8350,chapman_1616,1616,GENERIC_MAN,good,moral_evaluation,0.7363
2c33ec9d6b8b1a044a17,chapman_1616,1616,SEA,strong,agency_capacity,0.7522
0fe640ed59cd7faa6e4b,chapman_1616,1616,ITHACA,old,appearance_age,0.7522
371d6d05f1a6b1e315c7,chapman_1616,1616,SHIP,free,social_status,0.9552
408947fe72299dad3d8d,chapman_1616,1616,MIND,high,scale_intensity,0.9552
e5615841a6f5c2f21014,chapman_1616,1616,MIND,sad,affect_state,0.8597
f94bbf1b7fd9175de42e,chapman_1616,1616,SEA,deep,scale_intensity,0.7363
10597ecd44ed35dc373d,chapman_1616,1616,GENERIC_FATHER,gold,color_material,0.7363
d45704e5bfeafd89144d,chapman_1616,1616,MIND,old,appearance_age,0.8597
360291a38e275ce694e7,chapman_1616,1616,ODYSSEUS,high,scale_intensity,0.5771
ceb3c38404483b2a6643,chapman_1616,1616,ATHENA,gray,color_hue,0.9552
3e8f4266b659558816ae,chapman_1616,1616,EURYCLEIA,old,appearance_age,0.9552
543a00f32c64e8d92dd6,chapman_1616,1616,HOME,kind,moral_evaluation,0.8597
fa070351aab13f563cbf,chapman_1616,1616,ODYSSEUS,royal,social_status,0.9552
5df9773d5ab8163e7479,chapman_1616,1616,SORROW,fair,appearance_age,0.9552
1a3bccbab5464d39ced3,chapman_1616,1616,GODS,great,scale_intensity,0.9552
4a06135c5bb399215a0b,chapman_1616,1616,ODYSSEUS,cunning,cognitive_evaluation,0.5771
b6820e6150eab40f847b,chapman_1616,1616,ATHENA,gray-eyed,color_complex,0.9552
f4a9ceefe228457c6cba,chapman_1616,1616,GENERIC_SON,aged,appearance_age,0.8557
bd640268df4d1fdbc238,chapman_1616,1616,SUN,sable,color_hue,0.8358
01dce49486796b971106,chapman_1616,1616,ATHENA,base,moral_evaluation,0.5771
48b97a1768a5e56f39bf,chapman_1616,1616,ATHENA,gray,color_hue,0.9552
a5a371af7b69f931faa7,chapman_1616,1616,ATHENA,white,color_hue,0.9552
7d962b0311639195d713,chapman_1616,1616,SEA,dark,color_hue,0.8597
e76fd5a7537eb304a4bf,chapman_1616,1616,SEA,deep,scale_intensity,0.8597
5d2be154688eb490f5d4,chapman_1616,1616,SEA,purple,color_hue,0.9552
a8fa748f9da24ab78600,chapman_1616,1616,WINE,endless,scale_intensity,0.7363
16a10248d28fdb017171,chapman_1616,1616,JOURNEY,long,scale_intensity,0.8597
88ccf02b5ea03adb5fb5,chapman_1616,1616,ZEUS,gray-eyed,color_complex,0.9552
2a6a5aa89c701f765ebf,chapman_1616,1616,GENERIC_HUSBAND,wise,cognitive_evaluation,0.7701
1a2dc07cc89bf7f19577,chapman_1616,1616,TELEMACHUS,free,social_status,0.5771
08e2d933c69cd47813db,chapman_1616,1616,FIRE,black,color_hue,0.9552
84e07f16ba0d6976fb6f,chapman_1616,1616,FIRE,holy,moral_evaluation,0.9552
2e377faf0136e24696f3,chapman_1616,1616,POSEIDON,high,scale_intensity,0.5771
b1ea90d4c694ba96e808,chapman_1616,1616,NESTOR,wise,cognitive_evaluation,0.5771
77ccbbadedeefb350dbd,chapman_1616,1616,SPEECH,wise,cognitive_evaluation,0.7363
3abc36e90749a7ef468c,chapman_1616,1616,ATHENA,golden,color_material,0.8597
e0337c95b0c326a3b9c9,chapman_1616,1616,GENERIC_GUEST,fair,appearance_age,0.8557
62a20847d5c9cdc88c81,chapman_1616,1616,GENERIC_KING,sacred,moral_evaluation,0.7363
9240cf5b98acb99a3668,chapman_1616,1616,MIND,gentle,moral_evaluation,0.8597
49465ed1bbf5990d9868,chapman_1616,1616,GENERIC_MAN,just,moral_evaluation,0.7701
de2fdf3792bd10d17357,chapman_1616,1616,GENERIC_MAN,wise,cognitive_evaluation,0.7701
7ada25d4fb558afb9a23,chapman_1616,1616,NESTOR,fair,appearance_age,0.8358
ba0b921e94f1103cec05,chapman_1616,1616,NESTOR,free,social_status,0.5771
3d4c4511683a42fae92e,chapman_1616,1616,NESTOR,golden,color_material,0.5771
8c94ff5ff676bd530ee4,chapman_1616,1616,TELEMACHUS,free,social_status,0.9552
c2e04d555ce38eef6ade,chapman_1616,1616,ODYSSEUS,fair,appearance_age,0.9552
7a2fdf6b32588053cbfe,chapman_1616,1616,NESTOR,good,moral_evaluation,0.5771
88db9828196a4430030c,chapman_1616,1616,ATHENA,high,scale_intensity,0.5771
1c63d922850ca76f5aa2,chapman_1616,1616,ATHENA,wise,cognitive_evaluation,0.5771
a5c90eacec75625aefa5,chapman_1616,1616,GENERIC_FATHER,good,moral_evaluation,0.7363
e4793f9a101a29fb2fd2,chapman_1616,1616,ZEUS,sad,affect_state,0.5771
b5a570c869f15fd1ea93,chapman_1616,1616,ZEUS,unhappy,affect_state,0.5771
af268dce1bff975a7d58,chapman_1616,1616,GENERIC_FATHER,good,moral_evaluation,0.7701
0ab5a666d7f0141c6920,chapman_1616,1616,TROJANS,good,moral_evaluation,0.8597
0771a964127fd6c4c672,chapman_1616,1616,ODYSSEUS,young,appearance_age,0.5771
aec808d818717871848a,chapman_1616,1616,ACHAEANS,prudent,cognitive_evaluation,0.8597
3e41885ea51af7afe3f3,chapman_1616,1616,TROY,high,scale_intensity,0.7363
57a978b2bacd86e74130,chapman_1616,1616,ACHAEANS,just,moral_evaluation,0.985
d84dfef83489a749867f,chapman_1616,1616,ACHAEANS,wise,cognitive_evaluation,0.985
420e098486c77a0a67f4,chapman_1616,1616,GENERIC_FATHER,fearful,affect_state,0.6368
b2270e1726456c5efe44,chapman_1616,1616,GENERIC_FATHER,mighty,scale_intensity,0.7701
d2f8d2f4050c737665d4,chapman_1616,1616,ZEUS,sad,affect_state,0.7363
a7501f20fd1bd30647f9,chapman_1616,1616,ANGER,high,scale_intensity,0.8597
db0d4da21012d5c917ad,chapman_1616,1616,WINE,huge,scale_intensity,0.8597
26956a233216bafb8b1c,chapman_1616,1616,SHIP,fair,appearance_age,0.8358
744eaeb65b8d54b911e4,chapman_1616,1616,STORM,free,social_status,0.8597
4753e4446c6483043371,chapman_1616,1616,GODS,divine,moral_evaluation,0.9552
ed8b3a9fd83f91da4ec5,chapman_1616,1616,GENERIC_FATHER,great,scale_intensity,0.7363
b7cbf57a900aa3d6fee5,chapman_1616,1616,GENERIC_KING,yellow,color_hue,0.8557
6c38c8153932edab071b,chapman_1616,1616,MIND,mighty,scale_intensity,0.8597
b5e9283eb78b7d052456,chapman_1616,1616,MORTALS,brave,agency_capacity,0.7522
aad10135b8da76766bcc,chapman_1616,1616,DEATH,bitter,affect_state,0.9552
11ab920103801c841701,chapman_1616,1616,GENERIC_SON,good,moral_evaluation,0.8557
fcc2ea4db9934dadb699,chapman_1616,1616,SWORD,deceitful,behavior_disposition,0.8597
b5d06f4c1beeda64cb51,chapman_1616,1616,AGAMEMNON,false,moral_evaluation,0.5771
1780727319da62140d85,chapman_1616,1616,SORROW,pious,moral_evaluation,0.7363
eb6a17ef0059f3282feb,chapman_1616,1616,GENERIC_SON,great,scale_intensity,0.8557
6b450b179a9abdb4b0b3,chapman_1616,1616,GENERIC_SON,fair,appearance_age,0.8557
61ed52d9e54ec6b3a962,chapman_1616,1616,AGAMEMNON,free,social_status,0.8597
daf4796486bbfe8fc318,chapman_1616,1616,MIND,good,moral_evaluation,0.9552
0e3229dff3fadac4580e,chapman_1616,1616,FATE,strong,agency_capacity,0.9552
0b81965cd2a0ab1960cd,chapman_1616,1616,AGAMEMNON,vast,scale_intensity,0.5771
8abba81ff90dd429ff30,chapman_1616,1616,GENERIC_GOD,gold,color_material,0.7363
0287345cad1a68132d54,chapman_1616,1616,HOME,sacred,moral_evaluation,0.8358
fd42a6f7978b53fc8039,chapman_1616,1616,ATHENA,sacred,moral_evaluation,0.9552
09323991af24cc025fb6,chapman_1616,1616,SEA,great,scale_intensity,0.8597
19d6466618cf0bff19d5,chapman_1616,1616,SEA,little,scale_intensity,0.9552
d41fec79ff76e5bc0d44,chapman_1616,1616,STORM,blue,color_hue,0.9552
6381d92e7825bc77405c,chapman_1616,1616,SHIP,gold,color_material,0.9552
857afd41119e4f72e002,chapman_1616,1616,HOME,sad,affect_state,0.9552
d5fc547929e0de723267,chapman_1616,1616,GENERIC_FATHER,royal,social_status,0.8557
2bdd92a5bcdc0fd9b037,chapman_1616,1616,ORESTES,divine,moral_evaluation,0.8597
cafd24778e0fe8f44b34,chapman_1616,1616,ORESTES,false,moral_evaluation,0.5771
e256ce4fd20b289ef5c9,chapman_1616,1616,GENERIC_KING,good,moral_evaluation,0.6368
f134fca6c186e67d6bb3,chapman_1616,1616,GENERIC_SON,long,scale_intensity,0.7363
6e7625d8082f2625fcd6,chapman_1616,1616,MENELAUS,black,color_hue,0.5771
04c76b5b4ac166c13b17,chapman_1616,1616,SEA,vast,scale_intensity,0.7363
b7ca42aea7461cf5b9ed,chapman_1616,1616,GENERIC_KING,divine,moral_evaluation,0.8557
ba5e298370bc3d8bfccc,chapman_1616,1616,MENELAUS,wise,cognitive_evaluation,0.5771
8682454325540d63d131,chapman_1616,1616,ATHENA,good,moral_evaluation,0.7522
9418b3360685817cfa71,chapman_1616,1616,WINE,divine,moral_evaluation,0.8358
156d519825cab2fbb911,chapman_1616,1616,GODS,long,scale_intensity,0.8597
ae5f64e7fd495e8a22f0,chapman_1616,1616,MIND,friendly,behavior_disposition,0.8597
770b1d1538a50751ae08,chapman_1616,1616,MIND,great,scale_intensity,0.8597
9d90be14f44f86be73fb,chapman_1616,1616,MORTALS,small,appearance_age,0.985
c4d6426c9c9a512e5691,chapman_1616,1616,GENERIC_MAN,old,appearance_age,0.7701
5819e7b5ef8d88880ca3,chapman_1616,1616,WAR,young,appearance_age,0.8358
06ad8df0b58b7dbb3737,chapman_1616,1616,ZEUS,great,scale_intensity,0.8358
c23737dd1bd5ddd20bb1,chapman_1616,1616,GENERIC_MAN,free,social_status,0.8557
ce65d9e9db8e8ded6c5f,chapman_1616,1616,ZEUS,gold,color_material,0.5771
6650cb87f7c579e241dd,chapman_1616,1616,ZEUS,royal,social_status,0.5771
8a54ab20c9cd2c586080,chapman_1616,1616,ODYSSEUS,divine,moral_evaluation,0.8597
4a0ab87977d37245958f,chapman_1616,1616,FATE,low,scale_intensity,0.8358
79998cc301dbb52e9a13,chapman_1616,1616,ODYSSEUS,high,scale_intensity,0.5771
0421987f21a6564be68f,chapman_1616,1616,ODYSSEUS,rosy,color_complex,0.5771
69614dcae846b4dae011,chapman_1616,1616,NESTOR,old,appearance_age,0.7522
5d5880c010799ad7f381,chapman_1616,1616,TELEMACHUS,divine,moral_evaluation,0.9552
407df9d33b74a99bd9ec,chapman_1616,1616,ATHENA,kind,moral_evaluation,0.5771
6dde64e5ec3207312d1e,chapman_1616,1616,NESTOR,gold,color_material,0.5771
60c21ff274e9c5b9f13d,chapman_1616,1616,NESTOR,old,appearance_age,0.9552
5102e6b24e8e99d397fe,chapman_1616,1616,NESTOR,divine,moral_evaluation,0.8358
e2729ab04ca2f3323b36,chapman_1616,1616,NESTOR,fair,appearance_age,0.8358
2bd38518b7f0a907facf,chapman_1616,1616,GENERIC_FATHER,pious,moral_evaluation,0.8557
70f22bdea02834daf0f2,chapman_1616,1616,BLOOD,sable,color_hue,0.9552
c79ff1689726cb4ce650,chapman_1616,1616,MORTALS,young,appearance_age,0.8597
fe2c2457a248390c1725,chapman_1616,1616,WINE,black,color_hue,0.9552
3a3b1b155422e8aacd18,chapman_1616,1616,NESTOR,fair,appearance_age,0.8597
85f6daa68b2375fefb2f,chapman_1616,1616,NESTOR,white,color_hue,0.5771
25bce558736c14a2d85f,chapman_1616,1616,ODYSSEUS,young,appearance_age,0.8597
b3aeb43aab63e25bc8ea,chapman_1616,1616,WINE,golden,color_material,0.9552
90d0f9ae817a4bfc81b0,chapman_1616,1616,GENERIC_MAN,high,scale_intensity,0.8557
c04655b0fa3e584134a4,chapman_1616,1616,NIGHT,hospitable,behavior_disposition,0.8358
